台词ID	下一句台词ID	显示类型	[对话角色]类型	[对话角色]ID	对话资源	对话资源2	对话语音	对话前行为脚本	对话中行为脚本	对话后行为脚本	显示时长	选项图标	TalkContent	TalkTitle	TalkRoleName
4640313	4640314		1	1005									DialogData_TalkContent_4640313	DialogData_TalkTitle_4640313	DialogData_TalkRoleName_4640313
4640314	4640315,4640318		1	1439									DialogData_TalkContent_4640314	DialogData_TalkTitle_4640314	DialogData_TalkRoleName_4640314
4640315	4640316		2										DialogData_TalkContent_4640315	DialogData_TalkTitle_4640315	DialogData_TalkRoleName_4640315
4640316	4640317		1	1439									DialogData_TalkContent_4640316	DialogData_TalkTitle_4640316	DialogData_TalkRoleName_4640316
4640317	4640320		1	1439									DialogData_TalkContent_4640317	DialogData_TalkTitle_4640317	DialogData_TalkRoleName_4640317
4640318	4640319		2										DialogData_TalkContent_4640318	DialogData_TalkTitle_4640318	DialogData_TalkRoleName_4640318
4640319	4640320		1	1439									DialogData_TalkContent_4640319	DialogData_TalkTitle_4640319	DialogData_TalkRoleName_4640319
4640320	4640321		1	1439									DialogData_TalkContent_4640320	DialogData_TalkTitle_4640320	DialogData_TalkRoleName_4640320
4640321	4640322	1	2										DialogData_TalkContent_4640321	DialogData_TalkTitle_4640321	DialogData_TalkRoleName_4640321
4640322	4640323		1	1439									DialogData_TalkContent_4640322	DialogData_TalkTitle_4640322	DialogData_TalkRoleName_4640322
4640323	4640324		1	1439									DialogData_TalkContent_4640323	DialogData_TalkTitle_4640323	DialogData_TalkRoleName_4640323
4640324	4640325		1	1439									DialogData_TalkContent_4640324	DialogData_TalkTitle_4640324	DialogData_TalkRoleName_4640324
4640325	4640326		1	1005									DialogData_TalkContent_4640325	DialogData_TalkTitle_4640325	DialogData_TalkRoleName_4640325
4640326	4640327		1	1439									DialogData_TalkContent_4640326	DialogData_TalkTitle_4640326	DialogData_TalkRoleName_4640326
4640327	4640328		1	1439									DialogData_TalkContent_4640327	DialogData_TalkTitle_4640327	DialogData_TalkRoleName_4640327
4640328	4640329		1	1005									DialogData_TalkContent_4640328	DialogData_TalkTitle_4640328	DialogData_TalkRoleName_4640328
4640329	4640330		1	1439									DialogData_TalkContent_4640329	DialogData_TalkTitle_4640329	DialogData_TalkRoleName_4640329
4640330			1	1439									DialogData_TalkContent_4640330	DialogData_TalkTitle_4640330	DialogData_TalkRoleName_4640330
4640401	4640402		1	1427									DialogData_TalkContent_4640401	DialogData_TalkTitle_4640401	DialogData_TalkRoleName_4640401
4640402	4640403		1	1427									DialogData_TalkContent_4640402	DialogData_TalkTitle_4640402	DialogData_TalkRoleName_4640402
4640403	4640404		1	1005									DialogData_TalkContent_4640403	DialogData_TalkTitle_4640403	DialogData_TalkRoleName_4640403
4640404	4640405		1	1427									DialogData_TalkContent_4640404	DialogData_TalkTitle_4640404	DialogData_TalkRoleName_4640404
4640405	4640406		1	1427									DialogData_TalkContent_4640405	DialogData_TalkTitle_4640405	DialogData_TalkRoleName_4640405
4640406	4640407		1	1427									DialogData_TalkContent_4640406	DialogData_TalkTitle_4640406	DialogData_TalkRoleName_4640406
4640407	4640408		1	1005									DialogData_TalkContent_4640407	DialogData_TalkTitle_4640407	DialogData_TalkRoleName_4640407
4640408	4640409		1	1427									DialogData_TalkContent_4640408	DialogData_TalkTitle_4640408	DialogData_TalkRoleName_4640408
4640409	4640410		1	1427									DialogData_TalkContent_4640409	DialogData_TalkTitle_4640409	DialogData_TalkRoleName_4640409
4640410	4640411		1	1427									DialogData_TalkContent_4640410	DialogData_TalkTitle_4640410	DialogData_TalkRoleName_4640410
4640411	4640412		1	1005									DialogData_TalkContent_4640411	DialogData_TalkTitle_4640411	DialogData_TalkRoleName_4640411
4640412	4640413		1	1427									DialogData_TalkContent_4640412	DialogData_TalkTitle_4640412	DialogData_TalkRoleName_4640412
4640413	4640414,4640416		1	1427									DialogData_TalkContent_4640413	DialogData_TalkTitle_4640413	DialogData_TalkRoleName_4640413
4640414	4640415		2										DialogData_TalkContent_4640414	DialogData_TalkTitle_4640414	DialogData_TalkRoleName_4640414
4640415	4640416		1	1427									DialogData_TalkContent_4640415	DialogData_TalkTitle_4640415	DialogData_TalkRoleName_4640415
4640416	4640421		1	1427									DialogData_TalkContent_4640416	DialogData_TalkTitle_4640416	DialogData_TalkRoleName_4640416
4640417	4640418		2										DialogData_TalkContent_4640417	DialogData_TalkTitle_4640417	DialogData_TalkRoleName_4640417
4640418	4640419		1	1427									DialogData_TalkContent_4640418	DialogData_TalkTitle_4640418	DialogData_TalkRoleName_4640418
4640419	4640420												DialogData_TalkContent_4640419	DialogData_TalkTitle_4640419	DialogData_TalkRoleName_4640419
4640420	4640421		1	1427									DialogData_TalkContent_4640420	DialogData_TalkTitle_4640420	DialogData_TalkRoleName_4640420
4640421	4640422		1	1005									DialogData_TalkContent_4640421	DialogData_TalkTitle_4640421	DialogData_TalkRoleName_4640421
4640422	4640423		1	1005									DialogData_TalkContent_4640422	DialogData_TalkTitle_4640422	DialogData_TalkRoleName_4640422
4640423	4640424		1	1005									DialogData_TalkContent_4640423	DialogData_TalkTitle_4640423	DialogData_TalkRoleName_4640423
4640424	4640425		1	1005									DialogData_TalkContent_4640424	DialogData_TalkTitle_4640424	DialogData_TalkRoleName_4640424
4640425	4640426		1	1005									DialogData_TalkContent_4640425	DialogData_TalkTitle_4640425	DialogData_TalkRoleName_4640425
4640426			1	1005									DialogData_TalkContent_4640426	DialogData_TalkTitle_4640426	DialogData_TalkRoleName_4640426
4640001			1	1005									DialogData_TalkContent_4640001	DialogData_TalkTitle_4640001	DialogData_TalkRoleName_4640001
4640002			2										DialogData_TalkContent_4640002	DialogData_TalkTitle_4640002	DialogData_TalkRoleName_4640002
4640501	4640502,4640503		1	1009									DialogData_TalkContent_4640501	DialogData_TalkTitle_4640501	DialogData_TalkRoleName_4640501
4640502	4640504		2										DialogData_TalkContent_4640502	DialogData_TalkTitle_4640502	DialogData_TalkRoleName_4640502
4640503	4640504		2										DialogData_TalkContent_4640503	DialogData_TalkTitle_4640503	DialogData_TalkRoleName_4640503
4640504	4640505		1	1009									DialogData_TalkContent_4640504	DialogData_TalkTitle_4640504	DialogData_TalkRoleName_4640504
4640505	4640506		1	1005									DialogData_TalkContent_4640505	DialogData_TalkTitle_4640505	DialogData_TalkRoleName_4640505
4640506	4640507		1	1009									DialogData_TalkContent_4640506	DialogData_TalkTitle_4640506	DialogData_TalkRoleName_4640506
4640507	4640508		1	1005									DialogData_TalkContent_4640507	DialogData_TalkTitle_4640507	DialogData_TalkRoleName_4640507
4640508	4640509		1	1005									DialogData_TalkContent_4640508	DialogData_TalkTitle_4640508	DialogData_TalkRoleName_4640508
4640509	4640510		1	1009									DialogData_TalkContent_4640509	DialogData_TalkTitle_4640509	DialogData_TalkRoleName_4640509
4640510	4640552		1	1005									DialogData_TalkContent_4640510	DialogData_TalkTitle_4640510	DialogData_TalkRoleName_4640510
4640552	4640553		1	1005									DialogData_TalkContent_4640552	DialogData_TalkTitle_4640552	DialogData_TalkRoleName_4640552
4640553	4640554		1	1005									DialogData_TalkContent_4640553	DialogData_TalkTitle_4640553	DialogData_TalkRoleName_4640553
4640554	4640555		1	1009									DialogData_TalkContent_4640554	DialogData_TalkTitle_4640554	DialogData_TalkRoleName_4640554
4640555	4640556	1	2										DialogData_TalkContent_4640555	DialogData_TalkTitle_4640555	DialogData_TalkRoleName_4640555
4640556	4640557		1	1005									DialogData_TalkContent_4640556	DialogData_TalkTitle_4640556	DialogData_TalkRoleName_4640556
4640557	4640511		1	1005									DialogData_TalkContent_4640557	DialogData_TalkTitle_4640557	DialogData_TalkRoleName_4640557
4640511	4640512		1	1009									DialogData_TalkContent_4640511	DialogData_TalkTitle_4640511	DialogData_TalkRoleName_4640511
4640512	4640513		1	1009									DialogData_TalkContent_4640512	DialogData_TalkTitle_4640512	DialogData_TalkRoleName_4640512
4640513	4640514		1	1005									DialogData_TalkContent_4640513	DialogData_TalkTitle_4640513	DialogData_TalkRoleName_4640513
4640514	4640515		1	1009									DialogData_TalkContent_4640514	DialogData_TalkTitle_4640514	DialogData_TalkRoleName_4640514
4640515	4640516,4640518		1	1009									DialogData_TalkContent_4640515	DialogData_TalkTitle_4640515	DialogData_TalkRoleName_4640515
4640516	4640517		2										DialogData_TalkContent_4640516	DialogData_TalkTitle_4640516	DialogData_TalkRoleName_4640516
4640517	4640520		1	1009									DialogData_TalkContent_4640517	DialogData_TalkTitle_4640517	DialogData_TalkRoleName_4640517
4640518	4640519		2										DialogData_TalkContent_4640518	DialogData_TalkTitle_4640518	DialogData_TalkRoleName_4640518
4640519	4640520		1	1009									DialogData_TalkContent_4640519	DialogData_TalkTitle_4640519	DialogData_TalkRoleName_4640519
4640520	4640521		1	1009									DialogData_TalkContent_4640520	DialogData_TalkTitle_4640520	DialogData_TalkRoleName_4640520
4640521	4640522,4640524		1	1009									DialogData_TalkContent_4640521	DialogData_TalkTitle_4640521	DialogData_TalkRoleName_4640521
4640522	4640523		2										DialogData_TalkContent_4640522	DialogData_TalkTitle_4640522	DialogData_TalkRoleName_4640522
4640523	4640526		1	1009									DialogData_TalkContent_4640523	DialogData_TalkTitle_4640523	DialogData_TalkRoleName_4640523
4640524	4640525		2										DialogData_TalkContent_4640524	DialogData_TalkTitle_4640524	DialogData_TalkRoleName_4640524
4640525	4640526		1	1009									DialogData_TalkContent_4640525	DialogData_TalkTitle_4640525	DialogData_TalkRoleName_4640525
4640526	4640527		1	1009									DialogData_TalkContent_4640526	DialogData_TalkTitle_4640526	DialogData_TalkRoleName_4640526
4640527	4640528		1	1005									DialogData_TalkContent_4640527	DialogData_TalkTitle_4640527	DialogData_TalkRoleName_4640527
4640528	4640529		1	1009									DialogData_TalkContent_4640528	DialogData_TalkTitle_4640528	DialogData_TalkRoleName_4640528
4640529	4640530		1	1009									DialogData_TalkContent_4640529	DialogData_TalkTitle_4640529	DialogData_TalkRoleName_4640529
4640530	4640531		1	1009									DialogData_TalkContent_4640530	DialogData_TalkTitle_4640530	DialogData_TalkRoleName_4640530
4640531	4640532		1	1005									DialogData_TalkContent_4640531	DialogData_TalkTitle_4640531	DialogData_TalkRoleName_4640531
4640532	4640533		1	1218									DialogData_TalkContent_4640532	DialogData_TalkTitle_4640532	DialogData_TalkRoleName_4640532
4640533	4640534		1	1218									DialogData_TalkContent_4640533	DialogData_TalkTitle_4640533	DialogData_TalkRoleName_4640533
4640534	4640535		1	1005									DialogData_TalkContent_4640534	DialogData_TalkTitle_4640534	DialogData_TalkRoleName_4640534
4640535	4640536,4640537		1	1005									DialogData_TalkContent_4640535	DialogData_TalkTitle_4640535	DialogData_TalkRoleName_4640535
4640536	4640538		2										DialogData_TalkContent_4640536	DialogData_TalkTitle_4640536	DialogData_TalkRoleName_4640536
4640537	4640538		2										DialogData_TalkContent_4640537	DialogData_TalkTitle_4640537	DialogData_TalkRoleName_4640537
4640538	4640539		1	1218									DialogData_TalkContent_4640538	DialogData_TalkTitle_4640538	DialogData_TalkRoleName_4640538
4640539	4640540		1	1005									DialogData_TalkContent_4640539	DialogData_TalkTitle_4640539	DialogData_TalkRoleName_4640539
4640540	4640541	1	2										DialogData_TalkContent_4640540	DialogData_TalkTitle_4640540	DialogData_TalkRoleName_4640540
4640541	4640542		1	1218									DialogData_TalkContent_4640541	DialogData_TalkTitle_4640541	DialogData_TalkRoleName_4640541
4640542	4640543		1	1005									DialogData_TalkContent_4640542	DialogData_TalkTitle_4640542	DialogData_TalkRoleName_4640542
4640543	4640544		1	1218									DialogData_TalkContent_4640543	DialogData_TalkTitle_4640543	DialogData_TalkRoleName_4640543
4640544	4640545		1	1218									DialogData_TalkContent_4640544	DialogData_TalkTitle_4640544	DialogData_TalkRoleName_4640544
4640545	4640546		1	1005									DialogData_TalkContent_4640545	DialogData_TalkTitle_4640545	DialogData_TalkRoleName_4640545
4640546	4640547,4640548		1	1218									DialogData_TalkContent_4640546	DialogData_TalkTitle_4640546	DialogData_TalkRoleName_4640546
4640547	4640549		2										DialogData_TalkContent_4640547	DialogData_TalkTitle_4640547	DialogData_TalkRoleName_4640547
4640548	4640549		2										DialogData_TalkContent_4640548	DialogData_TalkTitle_4640548	DialogData_TalkRoleName_4640548
4640549	4640550		1	1218									DialogData_TalkContent_4640549	DialogData_TalkTitle_4640549	DialogData_TalkRoleName_4640549
4640550	4640551		1	1218									DialogData_TalkContent_4640550	DialogData_TalkTitle_4640550	DialogData_TalkRoleName_4640550
4640551	4640558		1	1218									DialogData_TalkContent_4640551	DialogData_TalkTitle_4640551	DialogData_TalkRoleName_4640551
4640558			1	1218									DialogData_TalkContent_4640558	DialogData_TalkTitle_4640558	DialogData_TalkRoleName_4640558
4650001			1	1005									DialogData_TalkContent_4650001	DialogData_TalkTitle_4650001	DialogData_TalkRoleName_4650001
4650002			1	1005									DialogData_TalkContent_4650002	DialogData_TalkTitle_4650002	DialogData_TalkRoleName_4650002
4650003			1	1005									DialogData_TalkContent_4650003	DialogData_TalkTitle_4650003	DialogData_TalkRoleName_4650003
4650004			1	1005									DialogData_TalkContent_4650004	DialogData_TalkTitle_4650004	DialogData_TalkRoleName_4650004
4650101	4650102		1	1005									DialogData_TalkContent_4650101	DialogData_TalkTitle_4650101	DialogData_TalkRoleName_4650101
4650102	4650103		1	1218									DialogData_TalkContent_4650102	DialogData_TalkTitle_4650102	DialogData_TalkRoleName_4650102
4650103	4650104,4650106		1	1218									DialogData_TalkContent_4650103	DialogData_TalkTitle_4650103	DialogData_TalkRoleName_4650103
4650104	4650105		2										DialogData_TalkContent_4650104	DialogData_TalkTitle_4650104	DialogData_TalkRoleName_4650104
4650105	4650108		1	1218									DialogData_TalkContent_4650105	DialogData_TalkTitle_4650105	DialogData_TalkRoleName_4650105
4650106	4650107		2										DialogData_TalkContent_4650106	DialogData_TalkTitle_4650106	DialogData_TalkRoleName_4650106
4650107	4650108		1	1218									DialogData_TalkContent_4650107	DialogData_TalkTitle_4650107	DialogData_TalkRoleName_4650107
4650108	4650109		1	1218									DialogData_TalkContent_4650108	DialogData_TalkTitle_4650108	DialogData_TalkRoleName_4650108
4650109	4650110		1	1005									DialogData_TalkContent_4650109	DialogData_TalkTitle_4650109	DialogData_TalkRoleName_4650109
4650110	4650111		1	1005									DialogData_TalkContent_4650110	DialogData_TalkTitle_4650110	DialogData_TalkRoleName_4650110
4650111	4650112		1	1218									DialogData_TalkContent_4650111	DialogData_TalkTitle_4650111	DialogData_TalkRoleName_4650111
4650112	4650119		1	1218									DialogData_TalkContent_4650112	DialogData_TalkTitle_4650112	DialogData_TalkRoleName_4650112
4650119	4650113		1	1218									DialogData_TalkContent_4650119	DialogData_TalkTitle_4650119	DialogData_TalkRoleName_4650119
4650113	4650114		1	1005									DialogData_TalkContent_4650113	DialogData_TalkTitle_4650113	DialogData_TalkRoleName_4650113
4650114	4650115		1	1218									DialogData_TalkContent_4650114	DialogData_TalkTitle_4650114	DialogData_TalkRoleName_4650114
4650115	4650116,4650117		1	1218									DialogData_TalkContent_4650115	DialogData_TalkTitle_4650115	DialogData_TalkRoleName_4650115
4650116	4650118		2										DialogData_TalkContent_4650116	DialogData_TalkTitle_4650116	DialogData_TalkRoleName_4650116
4650117	4650118		2										DialogData_TalkContent_4650117	DialogData_TalkTitle_4650117	DialogData_TalkRoleName_4650117
4650118			1	1218									DialogData_TalkContent_4650118	DialogData_TalkTitle_4650118	DialogData_TalkRoleName_4650118
4650201	4650202		1	1005									DialogData_TalkContent_4650201	DialogData_TalkTitle_4650201	DialogData_TalkRoleName_4650201
4650202	4650203		1	1009									DialogData_TalkContent_4650202	DialogData_TalkTitle_4650202	DialogData_TalkRoleName_4650202
4650203	4650204		1	1009									DialogData_TalkContent_4650203	DialogData_TalkTitle_4650203	DialogData_TalkRoleName_4650203
4650204	4650205		1	1005									DialogData_TalkContent_4650204	DialogData_TalkTitle_4650204	DialogData_TalkRoleName_4650204
4650205	4650206		1	1009									DialogData_TalkContent_4650205	DialogData_TalkTitle_4650205	DialogData_TalkRoleName_4650205
4650206	4650207		1	1005									DialogData_TalkContent_4650206	DialogData_TalkTitle_4650206	DialogData_TalkRoleName_4650206
4650207	4650208,4650213		1	1009									DialogData_TalkContent_4650207	DialogData_TalkTitle_4650207	DialogData_TalkRoleName_4650207
4650208	4650209		2										DialogData_TalkContent_4650208	DialogData_TalkTitle_4650208	DialogData_TalkRoleName_4650208
4650209	4650210		1	1009									DialogData_TalkContent_4650209	DialogData_TalkTitle_4650209	DialogData_TalkRoleName_4650209
4650210	4650211		1	1009									DialogData_TalkContent_4650210	DialogData_TalkTitle_4650210	DialogData_TalkRoleName_4650210
