ID	图标	类型	重量	排序权重	物件ID	可丢弃	使用等级	圣遗物类别	展示图片	阶数	主属性库ID	追加属性库ID	追加属性初始条数	套装ID	突破等级上限	基础转化经验	Name	Desc
80511	UI_RelicIcon_15001_1	3	1	10	70600045	0	12	4	Eff_UI_RelicIcon_15001_1	5	5000	501	1	15006	4	4840	ReliquaryData_Name_80511	ReliquaryData_Desc_80511
80512	UI_RelicIcon_15001_1	3	1	10	70600045	0	12	4	Eff_UI_RelicIcon_15001_1	5	5000	501	2	15006	4	5380	ReliquaryData_Name_80512	ReliquaryData_Desc_80512
80513	UI_RelicIcon_15001_1	3	1	10	70600045	0	12	4	Eff_UI_RelicIcon_15001_1	5	5000	501	3	15006	4	5980	ReliquaryData_Name_80513	ReliquaryData_Desc_80513
80514	UI_RelicIcon_15001_1	3	1	10	70600045	0	12	4	Eff_UI_RelicIcon_15001_1	5	5000	501	4	15006	4	6650	ReliquaryData_Name_80514	ReliquaryData_Desc_80514
80520	UI_RelicIcon_15001_2	3	1	10	70600045	0	10	5	Eff_UI_RelicIcon_15001_2	5	2000	501	0	15006	4	4360	ReliquaryData_Name_80520	ReliquaryData_Desc_80520
80521	UI_RelicIcon_15001_2	3	1	10	70600045	0	10	5	Eff_UI_RelicIcon_15001_2	5	2000	501	1	15006	4	4840	ReliquaryData_Name_80521	ReliquaryData_Desc_80521
80522	UI_RelicIcon_15001_2	3	1	10	70600045	0	10	5	Eff_UI_RelicIcon_15001_2	5	2000	501	2	15006	4	5380	ReliquaryData_Name_80522	ReliquaryData_Desc_80522
80523	UI_RelicIcon_15001_2	3	1	10	70600045	0	10	5	Eff_UI_RelicIcon_15001_2	5	2000	501	3	15006	4	5980	ReliquaryData_Name_80523	ReliquaryData_Desc_80523
80524	UI_RelicIcon_15001_2	3	1	10	70600045	0	10	5	Eff_UI_RelicIcon_15001_2	5	2000	501	4	15006	4	6650	ReliquaryData_Name_80524	ReliquaryData_Desc_80524
80530	UI_RelicIcon_15001_3	3	1	10	70600045	0	10	2	Eff_UI_RelicIcon_15001_3	5	3000	501	0	15006	4	4360	ReliquaryData_Name_80530	ReliquaryData_Desc_80530
80531	UI_RelicIcon_15001_3	3	1	10	70600045	0	10	2	Eff_UI_RelicIcon_15001_3	5	3000	501	1	15006	4	4840	ReliquaryData_Name_80531	ReliquaryData_Desc_80531
80532	UI_RelicIcon_15001_3	3	1	10	70600045	0	10	2	Eff_UI_RelicIcon_15001_3	5	3000	501	2	15006	4	5380	ReliquaryData_Name_80532	ReliquaryData_Desc_80532
80533	UI_RelicIcon_15001_3	3	1	10	70600045	0	10	2	Eff_UI_RelicIcon_15001_3	5	3000	501	3	15006	4	5980	ReliquaryData_Name_80533	ReliquaryData_Desc_80533
80534	UI_RelicIcon_15001_3	3	1	10	70600045	0	10	2	Eff_UI_RelicIcon_15001_3	5	3000	501	4	15006	4	6650	ReliquaryData_Name_80534	ReliquaryData_Desc_80534
80540	UI_RelicIcon_15001_4	3	1	10	70600045	0	10	1	Eff_UI_RelicIcon_15001_4	5	4000	501	0	15006	4	4360	ReliquaryData_Name_80540	ReliquaryData_Desc_80540
80541	UI_RelicIcon_15001_4	3	1	10	70600045	0	10	1	Eff_UI_RelicIcon_15001_4	5	4000	501	1	15006	4	4840	ReliquaryData_Name_80541	ReliquaryData_Desc_80541
80542	UI_RelicIcon_15001_4	3	1	10	70600045	0	10	1	Eff_UI_RelicIcon_15001_4	5	4000	501	2	15006	4	5380	ReliquaryData_Name_80542	ReliquaryData_Desc_80542
80543	UI_RelicIcon_15001_4	3	1	10	70600045	0	10	1	Eff_UI_RelicIcon_15001_4	5	4000	501	3	15006	4	5980	ReliquaryData_Name_80543	ReliquaryData_Desc_80543
80544	UI_RelicIcon_15001_4	3	1	10	70600045	0	10	1	Eff_UI_RelicIcon_15001_4	5	4000	501	4	15006	4	6650	ReliquaryData_Name_80544	ReliquaryData_Desc_80544
80550	UI_RelicIcon_15001_5	3	1	10	70600045	0	8	3	Eff_UI_RelicIcon_15001_5	5	1000	501	0	15006	4	4360	ReliquaryData_Name_80550	ReliquaryData_Desc_80550
80551	UI_RelicIcon_15001_5	3	1	10	70600045	0	8	3	Eff_UI_RelicIcon_15001_5	5	1000	501	1	15006	4	4840	ReliquaryData_Name_80551	ReliquaryData_Desc_80551
80552	UI_RelicIcon_15001_5	3	1	10	70600045	0	8	3	Eff_UI_RelicIcon_15001_5	5	1000	501	2	15006	4	5380	ReliquaryData_Name_80552	ReliquaryData_Desc_80552
80553	UI_RelicIcon_15001_5	3	1	10	70600045	0	8	3	Eff_UI_RelicIcon_15001_5	5	1000	501	3	15006	4	5980	ReliquaryData_Name_80553	ReliquaryData_Desc_80553
80554	UI_RelicIcon_15001_5	3	1	10	70600045	0	8	3	Eff_UI_RelicIcon_15001_5	5	1000	501	4	15006	4	6650	ReliquaryData_Name_80554	ReliquaryData_Desc_80554
81510	UI_RelicIcon_15001_1	3	1	10	70600045	0	12	4	Eff_UI_RelicIcon_15001_1	5	5000	501	0	15007	4	4360	ReliquaryData_Name_81510	ReliquaryData_Desc_81510
81511	UI_RelicIcon_15001_1	3	1	10	70600045	0	12	4	Eff_UI_RelicIcon_15001_1	5	5000	501	1	15007	4	4840	ReliquaryData_Name_81511	ReliquaryData_Desc_81511
81512	UI_RelicIcon_15001_1	3	1	10	70600045	0	12	4	Eff_UI_RelicIcon_15001_1	5	5000	501	2	15007	4	5380	ReliquaryData_Name_81512	ReliquaryData_Desc_81512
81513	UI_RelicIcon_15001_1	3	1	10	70600045	0	12	4	Eff_UI_RelicIcon_15001_1	5	5000	501	3	15007	4	5980	ReliquaryData_Name_81513	ReliquaryData_Desc_81513
81514	UI_RelicIcon_15001_1	3	1	10	70600045	0	12	4	Eff_UI_RelicIcon_15001_1	5	5000	501	4	15007	4	6650	ReliquaryData_Name_81514	ReliquaryData_Desc_81514
81520	UI_RelicIcon_15001_2	3	1	10	70600045	0	10	5	Eff_UI_RelicIcon_15001_2	5	2000	501	0	15007	4	4360	ReliquaryData_Name_81520	ReliquaryData_Desc_81520
81521	UI_RelicIcon_15001_2	3	1	10	70600045	0	10	5	Eff_UI_RelicIcon_15001_2	5	2000	501	1	15007	4	4840	ReliquaryData_Name_81521	ReliquaryData_Desc_81521
81522	UI_RelicIcon_15001_2	3	1	10	70600045	0	10	5	Eff_UI_RelicIcon_15001_2	5	2000	501	2	15007	4	5380	ReliquaryData_Name_81522	ReliquaryData_Desc_81522
81523	UI_RelicIcon_15001_2	3	1	10	70600045	0	10	5	Eff_UI_RelicIcon_15001_2	5	2000	501	3	15007	4	5980	ReliquaryData_Name_81523	ReliquaryData_Desc_81523
81524	UI_RelicIcon_15001_2	3	1	10	70600045	0	10	5	Eff_UI_RelicIcon_15001_2	5	2000	501	4	15007	4	6650	ReliquaryData_Name_81524	ReliquaryData_Desc_81524
81530	UI_RelicIcon_15001_3	3	1	10	70600045	0	10	2	Eff_UI_RelicIcon_15001_3	5	3000	501	0	15007	4	4360	ReliquaryData_Name_81530	ReliquaryData_Desc_81530
81531	UI_RelicIcon_15001_3	3	1	10	70600045	0	10	2	Eff_UI_RelicIcon_15001_3	5	3000	501	1	15007	4	4840	ReliquaryData_Name_81531	ReliquaryData_Desc_81531
81532	UI_RelicIcon_15001_3	3	1	10	70600045	0	10	2	Eff_UI_RelicIcon_15001_3	5	3000	501	2	15007	4	5380	ReliquaryData_Name_81532	ReliquaryData_Desc_81532
81533	UI_RelicIcon_15001_3	3	1	10	70600045	0	10	2	Eff_UI_RelicIcon_15001_3	5	3000	501	3	15007	4	5980	ReliquaryData_Name_81533	ReliquaryData_Desc_81533
81534	UI_RelicIcon_15001_3	3	1	10	70600045	0	10	2	Eff_UI_RelicIcon_15001_3	5	3000	501	4	15007	4	6650	ReliquaryData_Name_81534	ReliquaryData_Desc_81534
81540	UI_RelicIcon_15001_4	3	1	10	70600045	0	10	1	Eff_UI_RelicIcon_15001_4	5	4000	501	0	15007	4	4360	ReliquaryData_Name_81540	ReliquaryData_Desc_81540
81541	UI_RelicIcon_15001_4	3	1	10	70600045	0	10	1	Eff_UI_RelicIcon_15001_4	5	4000	501	1	15007	4	4840	ReliquaryData_Name_81541	ReliquaryData_Desc_81541
81542	UI_RelicIcon_15001_4	3	1	10	70600045	0	10	1	Eff_UI_RelicIcon_15001_4	5	4000	501	2	15007	4	5380	ReliquaryData_Name_81542	ReliquaryData_Desc_81542
81543	UI_RelicIcon_15001_4	3	1	10	70600045	0	10	1	Eff_UI_RelicIcon_15001_4	5	4000	501	3	15007	4	5980	ReliquaryData_Name_81543	ReliquaryData_Desc_81543
81544	UI_RelicIcon_15001_4	3	1	10	70600045	0	10	1	Eff_UI_RelicIcon_15001_4	5	4000	501	4	15007	4	6650	ReliquaryData_Name_81544	ReliquaryData_Desc_81544
81550	UI_RelicIcon_15001_5	3	1	10	70600045	0	8	3	Eff_UI_RelicIcon_15001_5	5	1000	501	0	15007	4	4360	ReliquaryData_Name_81550	ReliquaryData_Desc_81550
81551	UI_RelicIcon_15001_5	3	1	10	70600045	0	8	3	Eff_UI_RelicIcon_15001_5	5	1000	501	1	15007	4	4840	ReliquaryData_Name_81551	ReliquaryData_Desc_81551
81552	UI_RelicIcon_15001_5	3	1	10	70600045	0	8	3	Eff_UI_RelicIcon_15001_5	5	1000	501	2	15007	4	5380	ReliquaryData_Name_81552	ReliquaryData_Desc_81552
81553	UI_RelicIcon_15001_5	3	1	10	70600045	0	8	3	Eff_UI_RelicIcon_15001_5	5	1000	501	3	15007	4	5980	ReliquaryData_Name_81553	ReliquaryData_Desc_81553
81554	UI_RelicIcon_15001_5	3	1	10	70600045	0	8	3	Eff_UI_RelicIcon_15001_5	5	1000	501	4	15007	4	6650	ReliquaryData_Name_81554	ReliquaryData_Desc_81554
82510	UI_RelicIcon_15001_1	3	1	10	70600045	0	12	4	Eff_UI_RelicIcon_15001_1	5	5000	501	0	15008	4	4360	ReliquaryData_Name_82510	ReliquaryData_Desc_82510
82511	UI_RelicIcon_15001_1	3	1	10	70600045	0	12	4	Eff_UI_RelicIcon_15001_1	5	5000	501	1	15008	4	4840	ReliquaryData_Name_82511	ReliquaryData_Desc_82511
82512	UI_RelicIcon_15001_1	3	1	10	70600045	0	12	4	Eff_UI_RelicIcon_15001_1	5	5000	501	2	15008	4	5380	ReliquaryData_Name_82512	ReliquaryData_Desc_82512
82513	UI_RelicIcon_15001_1	3	1	10	70600045	0	12	4	Eff_UI_RelicIcon_15001_1	5	5000	501	3	15008	4	5980	ReliquaryData_Name_82513	ReliquaryData_Desc_82513
82514	UI_RelicIcon_15001_1	3	1	10	70600045	0	12	4	Eff_UI_RelicIcon_15001_1	5	5000	501	4	15008	4	6650	ReliquaryData_Name_82514	ReliquaryData_Desc_82514
82520	UI_RelicIcon_15001_2	3	1	10	70600045	0	10	5	Eff_UI_RelicIcon_15001_2	5	2000	501	0	15008	4	4360	ReliquaryData_Name_82520	ReliquaryData_Desc_82520
82521	UI_RelicIcon_15001_2	3	1	10	70600045	0	10	5	Eff_UI_RelicIcon_15001_2	5	2000	501	1	15008	4	4840	ReliquaryData_Name_82521	ReliquaryData_Desc_82521
82522	UI_RelicIcon_15001_2	3	1	10	70600045	0	10	5	Eff_UI_RelicIcon_15001_2	5	2000	501	2	15008	4	5380	ReliquaryData_Name_82522	ReliquaryData_Desc_82522
82523	UI_RelicIcon_15001_2	3	1	10	70600045	0	10	5	Eff_UI_RelicIcon_15001_2	5	2000	501	3	15008	4	5980	ReliquaryData_Name_82523	ReliquaryData_Desc_82523
82524	UI_RelicIcon_15001_2	3	1	10	70600045	0	10	5	Eff_UI_RelicIcon_15001_2	5	2000	501	4	15008	4	6650	ReliquaryData_Name_82524	ReliquaryData_Desc_82524
82530	UI_RelicIcon_15001_3	3	1	10	70600045	0	10	2	Eff_UI_RelicIcon_15001_3	5	3000	501	0	15008	4	4360	ReliquaryData_Name_82530	ReliquaryData_Desc_82530
82531	UI_RelicIcon_15001_3	3	1	10	70600045	0	10	2	Eff_UI_RelicIcon_15001_3	5	3000	501	1	15008	4	4840	ReliquaryData_Name_82531	ReliquaryData_Desc_82531
82532	UI_RelicIcon_15001_3	3	1	10	70600045	0	10	2	Eff_UI_RelicIcon_15001_3	5	3000	501	2	15008	4	5380	ReliquaryData_Name_82532	ReliquaryData_Desc_82532
82533	UI_RelicIcon_15001_3	3	1	10	70600045	0	10	2	Eff_UI_RelicIcon_15001_3	5	3000	501	3	15008	4	5980	ReliquaryData_Name_82533	ReliquaryData_Desc_82533
82534	UI_RelicIcon_15001_3	3	1	10	70600045	0	10	2	Eff_UI_RelicIcon_15001_3	5	3000	501	4	15008	4	6650	ReliquaryData_Name_82534	ReliquaryData_Desc_82534
82540	UI_RelicIcon_15001_4	3	1	10	70600045	0	10	1	Eff_UI_RelicIcon_15001_4	5	4000	501	0	15008	4	4360	ReliquaryData_Name_82540	ReliquaryData_Desc_82540
82541	UI_RelicIcon_15001_4	3	1	10	70600045	0	10	1	Eff_UI_RelicIcon_15001_4	5	4000	501	1	15008	4	4840	ReliquaryData_Name_82541	ReliquaryData_Desc_82541
82542	UI_RelicIcon_15001_4	3	1	10	70600045	0	10	1	Eff_UI_RelicIcon_15001_4	5	4000	501	2	15008	4	5380	ReliquaryData_Name_82542	ReliquaryData_Desc_82542
82543	UI_RelicIcon_15001_4	3	1	10	70600045	0	10	1	Eff_UI_RelicIcon_15001_4	5	4000	501	3	15008	4	5980	ReliquaryData_Name_82543	ReliquaryData_Desc_82543
82544	UI_RelicIcon_15001_4	3	1	10	70600045	0	10	1	Eff_UI_RelicIcon_15001_4	5	4000	501	4	15008	4	6650	ReliquaryData_Name_82544	ReliquaryData_Desc_82544
82550	UI_RelicIcon_15001_5	3	1	10	70600045	0	8	3	Eff_UI_RelicIcon_15001_5	5	1000	501	0	15008	4	4360	ReliquaryData_Name_82550	ReliquaryData_Desc_82550
82551	UI_RelicIcon_15001_5	3	1	10	70600045	0	8	3	Eff_UI_RelicIcon_15001_5	5	1000	501	1	15008	4	4840	ReliquaryData_Name_82551	ReliquaryData_Desc_82551
82552	UI_RelicIcon_15001_5	3	1	10	70600045	0	8	3	Eff_UI_RelicIcon_15001_5	5	1000	501	2	15008	4	5380	ReliquaryData_Name_82552	ReliquaryData_Desc_82552
82553	UI_RelicIcon_15001_5	3	1	10	70600045	0	8	3	Eff_UI_RelicIcon_15001_5	5	1000	501	3	15008	4	5980	ReliquaryData_Name_82553	ReliquaryData_Desc_82553
82554	UI_RelicIcon_15001_5	3	1	10	70600045	0	8	3	Eff_UI_RelicIcon_15001_5	5	1000	501	4	15008	4	6650	ReliquaryData_Name_82554	ReliquaryData_Desc_82554
